week,startCode,destCode,amount
1,KPHL,KMIA,29
1,KPHL,KORD,39
1,KPHL,KPHL,25
1,KPHL,KPHX,34
1,KPHL,KRDU,19
1,KPHL,KRSW,5
1,KPHL,KSAN,9
1,KPHL,KSAT,8
1,KPHL,KSEA,5
1,KPHL,KSFO,18
1,KPHL,KSTL,10
1,KPHL,KTPA,28
1,KPHX,KABQ,15
1,KPHX,KATL,13
1,KPHX,KAUS,16
1,KPHX,KBOI,10
1,KPHX,KBOS,20
1,KPHX,KBWI,5
1,KPHX,KCLT,20
1,KPHX,KCMH,5
1,KPHX,KCOS,5
1,KPHX,KCVG,4
1,KPHX,KDCA,11
1,KPHX,KDEN,10
1,KPHX,KDFW,55
1,KPHX,KDTW,12
1,KPHX,KEWR,20
1,KPHX,KFLL,3
1,KPHX,KGEG,1
1,KPHX,KIAH,12
1,KPHX,KIND,2
1,KPHX,KJFK,27
1,KPHX,KLAS,25
1,KPHX,KLAX,24
1,KPHX,KMCI,15
1,KPHX,KMCO,2
1,KPHX,KMIA,19
1,KPHX,KMKE,5
1,KPHX,KMSP,11
1,KPHX,KOAK,14
1,KPHX,KOMA,9
1,KPHX,KONT,6
1,KPHX,KORD,41
1,KPHX,KPDX,15
1,KPHX,KPHL,35
1,KPHX,KPHX,1
1,KPHX,KRDU,5
1,KPHX,KSAN,31
1,KPHX,KSAT,22
1,KPHX,KSEA,18
1,KPHX,KSFO,20
1,KPHX,KSJC,19
1,KPHX,KSLC,11
1,KPHX,KSMF,27
1,KPHX,KSNA,24
1,KPHX,KSTL,10
1,KPHX,KTPA,16
1,KPIT,KCLT,1
1,KPIT,KDCA,1
1,KPIT,KLGA,1
1,KPIT,KPHL,5
1,KPVD,KCLT,3
1,KRDU,KCLT,20
1,KRDU,KDCA,2
1,KRDU,KDFW,23
1,KRDU,KLAX,4
1,KRDU,KLGA,6
1,KRDU,KMIA,20
1,KRDU,KORD,13
1,KRDU,KPHL,23
1,KRDU,KPHX,5
1,KRSW,KCLT,12
1,KRSW,KDCA,2
1,KRSW,KDFW,14
1,KRSW,KORD,12
1,KRSW,KPHL,10
1,KSAN,KCLT,9
1,KSAN,KDFW,41
1,KSAN,KMIA,5
1,KSAN,KORD,24
1,KSAN,KPHL,8
1,KSAN,KPHX,32
1,KSAT,KCLT,8
1,KSAT,KDFW,52
1,KSAT,KJFK,1
1,KSAT,KLAX,2
1,KSAT,KMIA,3
1,KSAT,KORD,8
1,KSAT,KPHL,7
1,KSAT,KPHX,22
1,KSAT,KSAT,1
1,KSDF,KLAX,5
1,KSEA,KCLT,9
1,KSEA,KDFW,28
1,KSEA,KMIA,9
1,KSEA,KORD,12
1,KSEA,KPHL,5
1,KSEA,KPHX,19
1,KSFO,KCLT,12
1,KSFO,KDFW,34
1,KSFO,KJFK,10
1,KSFO,KLAX,29
1,KSFO,KMIA,19
1,KSFO,KORD,23
1,KSFO,KPHL,18
1,KSFO,KPHX,20
1,KSFO,KSFO,1
1,KSJC,KDFW,14
1,KSJC,KORD,8
1,KSJC,KPHX,20
1,KSLC,KCLT,2
1,KSLC,KORD,2
1,KSLC,KPHX,3
1,KSMF,KCLT,4
1,KSMF,KDFW,23
1,KSMF,KORD,5
1,KSMF,KPHX,26
1,KSNA,KDFW,42
1,KSNA,KORD,19
1,KSNA,KPHX,25
1,KSRQ,KORD,4
1,KSTL,KCLT,6
1,KSTL,KDFW,25
1,KSTL,KLAX,8
1,KSTL,KMIA,5
1,KSTL,KORD,18
1,KSTL,KPHL,9
1,KSTL,KPHX,8
1,KSYR,KORD,1
1,KTPA,KCLT,26
1,KTPA,KDCA,24
1,KTPA,KDFW,35
1,KTPA,KMIA,34
1,KTPA,KORD,21
1,KTPA,KPHL,26
1,KTPA,KPHX,14
1,KTUL,KCLT,3
1,KTUL,KDFW,20
1,KTUL,KTUL,1
1,KTUS,KPHX,1
1,KVPS,KDFW,9
2,KABQ,KDFW,31
2,KABQ,KPHX,13
2,KATL,KCLT,15
2,KATL,KDCA,7
2,KATL,KDFW,45
2,KATL,KLAX,16
2,KATL,KLGA,12
2,KATL,KMIA,27
2,KATL,KORD,18
2,KATL,KPHL,13
2,KATL,KPHX,8
2,KAUS,KCLT,17
2,KAUS,KDFW,60
2,KAUS,KJFK,6
2,KAUS,KLAX,10
2,KAUS,KMIA,8
2,KAUS,KORD,17
2,KAUS,KPHL,11
2,KAUS,KPHX,21
2,KBNA,KCLT,24
2,KBNA,KDFW,40
2,KBNA,KLAX,10
2,KBNA,KMIA,14
2,KBNA,KPHL,12
2,KBOI,KDFW,5
2,KBOI,KPHX,12
2,KBOS,KCLT,42
2,KBOS,KDCA,74
2,KBOS,KDFW,29
2,KBOS,KDTW,1
2,KBOS,KJFK,20
2,KBOS,KLAX,18
2,KBOS,KLGA,58
2,KBOS,KMIA,48
2,KBOS,KORD,30
2,KBOS,KPHL,51
2,KBOS,KPHX,24
2,KBUF,KCLT,13
2,KBWI,KCLT,36
2,KBWI,KDFW,14
2,KBWI,KMIA,9
2,KBWI,KORD,1
2,KBWI,KPHX,1
2,KCLE,KCLT,12
2,KCLE,KDFW,10
2,KCLE,KPHL,5
2,KCLT,KATL,21
2,KCLT,KAUS,17
2,KCLT,KBNA,35
2,KCLT,KBOS,58
2,KCLT,KBUF,23
2,KCLT,KBWI,49
2,KCLT,KCLE,6
2,KCLT,KCLT,11
2,KCLT,KCOS,1
2,KCLT,KDAB,5
2,KCLT,KDCA,49
2,KCLT,KDEN,13
2,KCLT,KDFW,60
2,KCLT,KDTW,21
2,KCLT,KEWR,46
2,KCLT,KFLL,55
2,KCLT,KGSO,1
2,KCLT,KIAD,7
2,KCLT,KIAH,27
2,KCLT,KJFK,39
2,KCLT,KLAS,35
2,KCLT,KLAX,30
2,KCLT,KLGA,62
2,KCLT,KMCI,25
2,KCLT,KMCO,3
2,KCLT,KMIA,60
2,KCLT,KMKE,2
2,KCLT,KMSP,17
2,KCLT,KORD,46
2,KCLT,KORF,34
2,KCLT,KPDX,5
2,KCLT,KPHL,59
2,KCLT,KPHX,47
2,KCLT,KPVD,21
2,KCLT,KRDU,56
2,KCLT,KROC,10
2,KCLT,KRSW,29
2,KCLT,KSAN,19
2,KCLT,KSAT,25
2,KCLT,KSEA,17
2,KCLT,KSFB,4
2,KCLT,KSFO,22
2,KCLT,KSLC,1
2,KCLT,KSMF,4
2,KCLT,KSTL,20
2,KCLT,KSYR,4
2,KCLT,KTPA,63
2,KCLT,KTUL,5
2,KCMH,KDFW,22
2,KCMH,KLAX,4
2,KCMH,KLGA,5
2,KCMH,KPHX,6
2,KCOS,KDEN,1
2,KCOS,KDFW,17
2,KCOS,KPHX,7
2,KCVG,KDFW,8
2,KCVG,KPHX,5
2,KDAB,KCLT,3
2,KDCA,KATL,9
2,KDCA,KBOS,71
2,KDCA,KCLT,36
2,KDCA,KDCA,3
2,KDCA,KDFW,56
2,KDCA,KIAH,1
2,KDCA,KJFK,7
2,KDCA,KLAS,7
2,KDCA,KLAX,10
2,KDCA,KLGA,40
2,KDCA,KMCO,2
2,KDCA,KMIA,60
2,KDCA,KORD,51
2,KDCA,KPHL,8
2,KDCA,KPHX,18
2,KDCA,KRDU,10
2,KDCA,KRSW,6
2,KDCA,KTPA,22
2,KDEN,KCLT,21
2,KDEN,KDFW,38
2,KDEN,KLAX,6
2,KDEN,KMIA,14
2,KDEN,KORD,19
2,KDEN,KPHL,4
2,KDEN,KPHX,22
2,KDFW,KABQ,36
2,KDFW,KATL,44
2,KDFW,KAUS,41
2,KDFW,KBNA,40
2,KDFW,KBOI,5
2,KDFW,KBOS,30
2,KDFW,KBWI,16
2,KDFW,KCLE,3
2,KDFW,KCLT,42
2,KDFW,KCMH,22
2,KDFW,KCOS,19
2,KDFW,KCVG,9
2,KDFW,KDCA,55
2,KDFW,KDEN,32
2,KDFW,KDFW,17
2,KDFW,KDTW,18
2,KDFW,KEWR,22
2,KDFW,KFLL,40
2,KDFW,KIAD,18
2,KDFW,KIAH,50
2,KDFW,KJFK,8
2,KDFW,KLAS,68
2,KDFW,KLAX,60
2,KDFW,KLGA,68
2,KDFW,KMCI,30
2,KDFW,KMCO,5
2,KDFW,KMIA,70
2,KDFW,KMKE,4
2,KDFW,KMSN,5
2,KDFW,KMSP,24
2,KDFW,KOMA,14
2,KDFW,KONT,7
2,KDFW,KORD,67
2,KDFW,KORF,6
2,KDFW,KPDX,16
2,KDFW,KPHL,46
2,KDFW,KPHX,62
2,KDFW,KRDU,26
2,KDFW,KRSW,24
2,KDFW,KSAN,48
2,KDFW,KSAT,63
2,KDFW,KSDF,2
2,KDFW,KSEA,38
2,KDFW,KSFO,42
2,KDFW,KSJC,22
2,KDFW,KSLC,17
2,KDFW,KSMF,24
2,KDFW,KSNA,50
2,KDFW,KSTL,40
2,KDFW,KTPA,42
2,KDFW,KTUL,37
2,KDFW,KTUS,12
2,KDFW,KVPS,7
2,KDTW,KCLT,11
2,KDTW,KDFW,22
2,KDTW,KMIA,12
2,KDTW,KPHL,8
2,KDTW,KPHX,15
2,KEWR,KCLT,31
2,KEWR,KDFW,21
2,KEWR,KMIA,24
2,KEWR,KORD,12
2,KEWR,KPHX,15
2,KFLL,KCLT,36
2,KFLL,KDFW,37
2,KFLL,KORD,18
2,KFLL,KPHL,26
2,KFLL,KPHX,2
2,KFLL,KSTL,1
2,KIAD,KCLT,6
2,KIAD,KDFW,15
2,KIAD,KLAX,5
2,KIAH,KCLT,20
2,KIAH,KDFW,57
2,KIAH,KLAX,6
2,KIAH,KMIA,17
2,KIAH,KORD,8
2,KIAH,KPHL,1
2,KIAH,KPHX,7
2,KIND,KCLT,1
2,KIND,KDFW,2
2,KJFK,KAUS,4
2,KJFK,KBOS,21
2,KJFK,KCLT,25
2,KJFK,KDCA,7
2,KJFK,KDFW,4
2,KJFK,KJFK,10
2,KJFK,KLAS,9
2,KJFK,KLAX,56
2,KJFK,KMIA,39
2,KJFK,KORD,7
2,KJFK,KPHX,30
2,KJFK,KSAT,5
2,KJFK,KSFO,26
2,KLAS,KAUS,1
2,KLAS,KCLT,23
2,KLAS,KDCA,5
2,KLAS,KDFW,62
2,KLAS,KJFK,7
2,KLAS,KLAS,3
2,KLAS,KLAX,43
2,KLAS,KMIA,18
2,KLAS,KORD,25
2,KLAS,KPHL,14
2,KLAS,KPHX,43
2,KLAS,KSJC,1
2,KLAX,KATL,20
2,KLAX,KAUS,10
2,KLAX,KBNA,14
2,KLAX,KBOS,24
2,KLAX,KCLT,30
2,KLAX,KCMH,9
2,KLAX,KDCA,12
2,KLAX,KDEN,4
2,KLAX,KDFW,82
2,KLAX,KIAD,8
2,KLAX,KIAH,6
2,KLAX,KJFK,70
2,KLAX,KLAS,53
2,KLAX,KLAX,6
2,KLAX,KMCO,4
2,KLAX,KMIA,53
2,KLAX,KOMA,7
2,KLAX,KORD,49
2,KLAX,KPHL,44
2,KLAX,KPHX,41
2,KLAX,KRDU,6
2,KLAX,KSAT,1
2,KLAX,KSDF,4
2,KLAX,KSEA,3
2,KLAX,KSFO,37
2,KLAX,KSJC,5
2,KLAX,KSTL,13
2,KLGA,KATL,15
2,KLGA,KBOS,63
2,KLGA,KCLT,40
2,KLGA,KCMH,4
2,KLGA,KDCA,34
2,KLGA,KDFW,67
2,KLGA,KLGA,2
2,KLGA,KMCO,1
2,KLGA,KMIA,64
2,KLGA,KORD,57
2,KLGA,KPHL,18
2,KLGA,KRDU,12
2,KMCI,KCLT,16
2,KMCI,KDFW,27
2,KMCI,KMIA,5
2,KMCI,KORD,8
2,KMCI,KPHL,3
2,KMCI,KPHX,11
2,KMIA,KATL,28
2,KMIA,KAUS,8
2,KMIA,KBNA,15
2,KMIA,KBOS,50
2,KMIA,KBWI,10
2,KMIA,KCLT,42
2,KMIA,KDCA,60
2,KMIA,KDEN,7
2,KMIA,KDFW,64
2,KMIA,KDTW,12
2,KMIA,KEWR,24
2,KMIA,KIAH,17
2,KMIA,KJFK,41
2,KMIA,KLAS,14
2,KMIA,KLAX,43
2,KMIA,KLGA,63
2,KMIA,KMCI,5
2,KMIA,KMCO,1
2,KMIA,KMIA,61
2,KMIA,KMSP,4
2,KMIA,KORD,52
2,KMIA,KPHL,39
2,KMIA,KPHX,26
2,KMIA,KRDU,22
2,KMIA,KRSW,1
2,KMIA,KSAN,7
2,KMIA,KSAT,7
2,KMIA,KSEA,9
2,KMIA,KSFO,20
2,KMIA,KSTL,13
2,KMIA,KTPA,31
2,KMIA,KTUL,1
2,KMKE,KCLT,4
2,KMKE,KDFW,10
2,KMKE,KPHX,11
2,KMSN,KDFW,5
2,KMSP,KCLT,14
2,KMSP,KDFW,26
2,KMSP,KMIA,7
2,KMSP,KORD,7
2,KMSP,KPHX,20
2,KOAK,KPHX,16
2,KOMA,KDFW,12
2,KOMA,KLAX,6
2,KOMA,KPHX,9
2,KONT,KDFW,25
2,KONT,KORD,2
2,KONT,KPHX,31
2,KORD,KATL,21
2,KORD,KAUS,14
2,KORD,KBOS,30
2,KORD,KBWI,1
2,KORD,KCLT,35
2,KORD,KDCA,52
2,KORD,KDEN,2
2,KORD,KDFW,76
2,KORD,KEWR,13
2,KORD,KFLL,19
2,KORD,KIAH,6
2,KORD,KJFK,7
2,KORD,KLAS,19
2,KORD,KLAX,45
2,KORD,KLGA,52
2,KORD,KMCI,9
2,KORD,KMCO,3
2,KORD,KMIA,51
2,KORD,KMSP,7
2,KORD,KONT,1
2,KORD,KORD,8
2,KORD,KPDX,4
2,KORD,KPHL,47
2,KORD,KPHX,45
2,KORD,KPIT,1
2,KORD,KRDU,8
2,KORD,KRSW,25
2,KORD,KSAN,19
2,KORD,KSAT,5
2,KORD,KSEA,12
2,KORD,KSFO,21
2,KORD,KSJC,5
2,KORD,KSLC,1
2,KORD,KSMF,6
2,KORD,KSNA,15
2,KORD,KSRQ,1
2,KORD,KSTL,32
2,KORD,KSYR,2
2,KORD,KTPA,19
2,KORD,KTUL,2
2,KORD,KTUS,3
2,KORF,KCLT,24
2,KORF,KDFW,6
2,KPDX,KCLT,4
2,KPDX,KDFW,18
2,KPDX,KORD,4
2,KPDX,KPDX,1
2,KPDX,KPHX,15
2,KPHL,KATL,16
2,KPHL,KAUS,4
2,KPHL,KBNA,13
2,KPHL,KBOS,52
2,KPHL,KCLE,2
2,KPHL,KCLT,39
2,KPHL,KDCA,3
2,KPHL,KDEN,1
2,KPHL,KDFW,39
2,KPHL,KDTW,7
2,KPHL,KFLL,26
2,KPHL,KLAS,14
2,KPHL,KLAX,36
2,KPHL,KLGA,13
2,KPHL,KMCI,4
2,KPHL,KMCO,2
2,KPHL,KMIA,42
2,KPHL,KORD,46
2,KPHL,KPHL,25
2,KPHL,KPHX,43
2,KPHL,KPVD,1
2,KPHL,KRDU,24
2,KPHL,KRSW,17
2,KPHL,KSAN,13
2,KPHL,KSAT,1
2,KPHL,KSEA,3
2,KPHL,KSFB,2
2,KPHL,KSFO,24
2,KPHL,KSTL,5
2,KPHL,KTPA,29
2,KPHX,KABQ,14
2,KPHX,KATL,9
2,KPHX,KAUS,20
2,KPHX,KBOI,11
2,KPHX,KBOS,22
2,KPHX,KBWI,1
2,KPHX,KCLT,35
2,KPHX,KCMH,5
2,KPHX,KCOS,5
2,KPHX,KCVG,5
2,KPHX,KDCA,20
2,KPHX,KDEN,13
2,KPHX,KDFW,66
2,KPHX,KDTW,14
2,KPHX,KEWR,15
2,KPHX,KFLL,1
2,KPHX,KGEG,1
2,KPHX,KIAH,7
2,KPHX,KJFK,30
2,KPHX,KLAS,41
2,KPHX,KLAX,26
2,KPHX,KMCI,12
2,KPHX,KMCO,3
2,KPHX,KMIA,26
2,KPHX,KMKE,5
2,KPHX,KMSP,16
2,KPHX,KOAK,17
2,KPHX,KOMA,9
2,KPHX,KONT,14
2,KPHX,KORD,46
2,KPHX,KPDX,11
2,KPHX,KPHL,45
2,KPHX,KPHX,2
2,KPHX,KRDU,6
2,KPHX,KSAN,40
2,KPHX,KSAT,22
2,KPHX,KSEA,16
2,KPHX,KSFO,18
2,KPHX,KSJC,28
2,KPHX,KSLC,13
2,KPHX,KSMF,24
2,KPHX,KSNA,34
2,KPHX,KSTL,11
2,KPHX,KTPA,13
2,KPHX,KTUS,4
2,KPIT,KCLT,9
2,KPIT,KDCA,2
2,KPIT,KDFW,1
2,KPIT,KLGA,2
2,KPIT,KPHL,5
2,KPVD,KCLT,1
2,KRDU,KCLT,41
2,KRDU,KDCA,8
2,KRDU,KDFW,30
2,KRDU,KLAX,4
2,KRDU,KLGA,15
2,KRDU,KMIA,22
2,KRDU,KORD,8
2,KRDU,KPHL,27
2,KRDU,KPHX,7
2,KRIC,KCLT,1
2,KROC,KCLT,7
2,KRSW,KCLT,21
2,KRSW,KDCA,7
2,KRSW,KDFW,24
2,KRSW,KORD,22
2,KRSW,KPHL,16
2,KSAN,KCLT,13
2,KSAN,KDFW,50
2,KSAN,KMIA,7
2,KSAN,KORD,18
2,KSAN,KPHL,13
2,KSAN,KPHX,40
2,KSAT,KCLT,16
2,KSAT,KDFW,70
2,KSAT,KJFK,6
2,KSAT,KLAX,1
2,KSAT,KMIA,7
2,KSAT,KORD,6
2,KSAT,KPHL,1
2,KSAT,KPHX,23
2,KSDF,KDFW,2
2,KSDF,KLAX,3
2,KSEA,KCLT,12
2,KSEA,KDFW,33
2,KSEA,KLAX,3
2,KSEA,KMIA,9
2,KSEA,KORD,10
2,KSEA,KPHL,4
2,KSEA,KPHX,17
2,KSFO,KCLT,14
2,KSFO,KDFW,43
2,KSFO,KJFK,24
2,KSFO,KLAS,1
2,KSFO,KLAX,33
2,KSFO,KMIA,20
2,KSFO,KORD,22
2,KSFO,KPHL,23
2,KSFO,KPHX,19
2,KSJC,KDFW,21
2,KSJC,KLAS,1
